Electricty Consumption,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,EC_2010,EC_2011,EC_2012,EC_2013,EC_2014,2015,2016
French Guiana,Billion Kwh,0.09858,0.10788,0.11997,0.14322,0.15717,0.18042,0.19437,0.21669,0.24645,0.27342,0.30876,0.35433,0.38874,0.38967,0.38967,0.39339,0.39339,0.39525,0.39618,0.39804,0.39804,0.54405,0.56358,0.58683,0.60915,0.63333,0.65658,0.83793,0.85746,0.95604,1.01928,0.96813,0.80445,0.80073,0.82677,0.83142,0.84072
French Polynesia,Billion Kwh,0.22227,0.24366,0.25296,0.20088,0.17856,0.19344,0.19809,0.19809,0.22599,0.23994,0.25761,0.26691,0.28086,0.28644,0.2976,0.31155,0.31341,0.31899,0.3162,0.32271,0.36177,0.43896,0.48546,0.53196,0.56916,0.56079,0.58497,0.61287,0.63891,0.65193,0.728469,0.680109,0.694059,0.690339,0.614079,0.616869,0.629889
Gabon,Billion Kwh,0.506,0.574,0.644,0.705,0.769,0.833,0.838,0.84,0.845,0.877,0.88,0.901,0.922,0.961,0.815,0.879,0.916,0.963,1.007,1.046,1.0427,1.09906,1.1676,1.19682,1.21214,1.217,1.299,1.374,1.444,1.439,1.48786,1.55848,1.65636,1.74982,1.85548,1.90918,2.0708
"Gambia, The",Billion Kwh,0.03441,0.04185,0.04092,0.04185,0.04371,0.04464,0.04929,0.05394,0.05673,0.05301,0.06138,0.06138,0.06231,0.06417,0.06417,0.0651,0.06603,0.06975,0.07626,0.08463,0.102765,0.11811,0.13206,0.14694,0.16182,0.17856,0.18972,0.20181,0.21297,0.213993,0.216969,0.227478,0.236313,0.230733,0.244683,0.254913,0.282813
Georgia,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,--,10.113,8.379,7.708,5.514,5.26,5.678,6.695,6.702,6.27416,6.2263,6.3986,6.81196,7.0135,10.59514,10.47368,9.29516,9.30154,7.95924,9.94158,10.70176,10.46768,10.86772,11.83484,11.75326,12.37284
Germany,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.098,485.685,477.208,475.055,482.523,489.296,492.93143,497.445,497.056,509.08148,520.1949,532.51744,542.143,548.3692,543.2472,548.1424,551.8864,549.093,520.064,552.80006,546.21874,546.34548,544.31982,532.7406,536.28384,536.50784
"Germany, East",Billion Kwh,93.619,89.256,90.562,92.517,102.835,106.223,108.359,109.512,111.156,110.58,97.72744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany, West",Billion Kwh,358.404,360.011,356.39,364.136,380.628,390.936,396.015,405.476,414.336,395.677,402.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ghana,Billion Kwh,4.593,4.658,4.339,2.274,1.59,2.483,3.844,4.11,4.21,4.629,5.336,5.71,6.077,5.83,5.593,5.625,6.113,6.262,5.097,5.683,5.96522,6.45594,5.95948,4.4619,4.47638,5.17046,6.3364,5.30894,5.96632,6.093,6.67374,7.65266,8.61582,9.6629,9.22068,8.35642,9.3629
Gibraltar,Billion Kwh,0.05,0.052,0.054,0.055,0.055,0.057,0.059,0.058,0.062,0.071,0.071,0.071,0.079,0.07219,0.07719,0.07719,0.07905,0.08091,0.08556,0.08928,0.1135,0.11444,0.11726,0.12196,0.12384,0.1323,0.13694,0.1407,0.15104,0.15856,0.16138,0.15574,0.16044,0.17166,0.18012,0.20356,0.23076
Greece,Billion Kwh,20.306,20.511,20.718,22.154,23.603,24.484,24.881,25.918,27.349,29.147,30.526,31.482,32.96,33.652,35.206,36.53,38.115,39.83618,41.983,43.4,45.97792,47.33954,49.5354,51.67068,52.99664,54.13574,55.8125,58.35748,59.65142,58.8956,56.44704,56.40004,56.9414,52.5202,52.66204,53.9864,56.88604
Greenland,Billion Kwh,0.14043,0.14322,0.14787,0.15345,0.15903,0.16182,0.16647,0.17019,0.17484,0.18321,0.19251,0.18786,0.18879,0.22041,0.2232,0.22506,0.22599,0.23994,0.24552,0.41664,0.41943,0.39525,0.44082,0.43803,0.436,0.45,0.443,0.469,0.450333,0.507,0.533,0.484,0.494,0.487,0.495,0.536,0.468
Grenada,Billion Kwh,0.019,0.021,0.02,0.022,0.02325,0.023,0.026,0.031,0.037,0.042,0.045,0.05,0.053,0.055,0.06,0.081,0.086,0.091,0.101,0.105,0.114,0.124,0.129019,0.138214,0.13,0.131307,0.151162,0.171765,0.173925,0.177489,0.186504,0.1841,0.1811,0.1791,0.194,0.18,0.1851
Guadeloupe,Billion Kwh,0.2697,0.30039,0.3441,0.35712,0.40176,0.42966,0.50499,0.57195,0.6231,0.58497,0.68076,0.74865,0.81561,0.867411,0.912981,0.914841,1.01463,1.09089,1.09926,1.10205,1.11321,1.11786,1.0695,1.15785,1.37547,1.39965,1.45638,1.52613,1.52613,1.50195,1.50381,1.5252,1.46196,1.43778,1.43964,1.47312,1.48521
Guam,Billion Kwh,1.00161,0.97092,0.9579,0.85281,0.8742,0.88424772,0.92229588,0.98752701,1.07814435,1.15197984,1.19639478,1.29593268,1.331574,1.46873319,1.55205003,1.50536961,1.6135314,1.62327966,1.64237907,1.68702,1.720277265,1.7205,1.51869,1.56612,1.65075,1.66749,1.66412712,1.64365782,1.64079993,1.632243,1.635126,1.612806,1.566678,1.55682,1.51218,1.53822,1.60146
Guatemala,Billion Kwh,1.752,1.499,1.427,1.429,1.375,1.431,1.616,1.71,1.798,1.957,2.256,2.458,2.461,2.545,2.722,2.99701,2.70729,2.56057,3.30813,4.16406,3.82958,4.24018,4.38308,6.22078,5.23142,6.533,7.267,7.71223,7.161,7.394,7.6989,7.91586,8.26574,8.63508,8.95666,9.51546,10.09564
Guinea,Billion Kwh,0.33759,0.34224,0.34968,0.36084,0.42501,0.43338,0.44082,0.44361,0.45384,0.45663,0.46035,0.465,0.46686,0.47151,0.47337,0.48546,0.49011,0.5766,0.59799,0.67425,0.69099,0.86769,0.91512,0.80445,0.87606,0.81933,0.78399,0.87606,0.89931,0.895497,0.855507,0.790407,0.661137,0.59706,0.65286,0.56079,0.55614
Guinea-Bissau,Billion Kwh,0.01209,0.01209,0.01209,0.01209,0.01302,0.01302,0.01581,0.01767,0.01953,0.02697,0.03534,0.03627,0.03813,0.04092,0.04278,0.04371,0.04464,0.0465,0.0465,0.04743,0.0279,0.0279,0.0186,0.0186,0.0279,0.0279,0.0279,0.0279,0.0279,0.0279,0.0279,0.02883,0.02976,0.02976,0.03441,0.03534,0.03627
Guyana,Billion Kwh,0.388,0.402,0.332,0.109,0.093,0.152,0.132,0.329,0.33,0.275,0.247,0.176,0.179,0.18,0.258,0.445,0.527,0.602,0.639,0.671,0.667,0.692,0.683,0.626,0.643,0.3672,0.3933,0.4324,0.4134,0.4075,0.5636,0.6278,0.659,0.671,0.714,0.7711,0.7901
Haiti,Billion Kwh,0.237,0.234,0.315,0.329,0.355,0.397,0.475,0.428,0.427,0.411,0.453,0.463,0.416,0.335,0.277,0.269,0.286,0.286,0.278,0.268,0.28416,0.28134,0.24778,0.2362,0.23578,0.32254,0.33006,0.22116,0.2087,0.31916,0.2174,0.32004,0.41026,0.40216,0.35642,0.3737,0.40622
Hawaiian Trade Zone,Billion Kwh,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Honduras,Billion Kwh,0.76,0.844,0.841,0.813,0.839,0.994,1.342,1.296,1.835,1.789,1.982,1.947,1.731,1.697,1.43,1.551,2.185,2.378,2.648,2.514,3.13854,3.20974,3.4121,3.65646,3.94631,4.08807,4.2217,4.6988,4.924,4.8401,4.86778,5.18756,5.25836,5.43162,6.9736,7.47938,7.21992
"Hong Kong SAR, China",Billion Kwh,10.13,10.724,11.526,13.055,13.971,14.774,16.382,20.033,21.387,20.746,22.099,23.409,24.053,25.469,23.079,26.51,29.75,30.508,32.224,32.329,34.422,35.362,36.03,36.327,36.997,37.74,38.018,38.518,38.651097,39.168,39.66036,39.80432,40.79782,40.30622,41.59682,41.74056,41.84276
Hungary,Billion Kwh,27.385,27.722,28.767,30.007,31.552,32.429,33.084,34.594,34.593,34.795,34.143,31.851,30.514,29.299306,29.59,29.882733,30.73976,30.93312,31.04041,31.895,31.83722,32.88344,33.99772,34.92322,35.34814,36.0282,36.90062,37.77576,37.72184,35.6388,36.54072,36.82854,36.89132,36.91481,37.6212,38.76342,39.37
Iceland,Billion Kwh,2.857,2.954,3.235,3.419,3.598,3.518,3.682,3.701,4.026,4.095,4.073,4.065,4.16,4.369,4.495,4.605,4.6197,5.08769,5.787,6.742,7.3037,7.61376,7.95064,7.93864,8.16976,8.2347,9.44376,11.39788,15.76688,16.20288,16.04688,16.34788,16.80982,17.6257,17.30682,17.98176,17.68282
India,Billion Kwh,97.898,107.442,113.695,117.213,130.42,140.645,154.717,166.86,185.924,202.681,219.879,240.203,255.687,275.674877,297.98,318.336,323.097,344.504,360.501,365.536,383.925,391.979982,414.963,442.127,470.993,497.124,547.119,593.32,628.847,679.095,727.25878,802.33132,845.84118,898.28393,974.15866,1046.63598,1136.51342
Indonesia,Billion Kwh,11.299,13.363,15.472,15.553,17.132,23.126,26.952,28.869,32.282,32.563,38.497,40.544,43.803,47.548,51.31,50.082,56.852,64.216,66.045,71.008,77.66996,82.9794,85.0239,88.86252,99.59422,106.775,111.956,120.61502,127.3824,133.4691,145.05748,156.9397,171.40872,183.78036,194.21046,199.26188,213.40034
Iran,Billion Kwh,19.676,21.156,23.919,28.086,31.261,31.582,30.702,31.105,39.234,40.241,49.792,53.871,59.171,62.051,65.533,63.732,69.671,73.358,77.62,84.588,94.35608,101.70472,109.41404,119.98682,126.99336,135.19698,146.07354,153.26264,162.10814,169.8324,182.7144,186.1383,195.32188,201.13713,217.8738,220.73742,236.3075
Iraq,Billion Kwh,10.167,9.813,12.186,14.449,16.334,18.716,19.875,21.657,24.601,25.996,19.52,17.821,22.64,23.598,25.217,26.18,26.08,26.667,26.781,25.568,27.27666,28.13102,29.53124,24.99458,29.68088,20.997,25.22542,20.12058,19.75297,30.19193,34.09488,37.31564,33.84944,44.1171,41.84478,40.37148,38.46046
Ireland,Billion Kwh,8.446,8.302,8.483,8.435,8.67,9.486,9.779,10.697,10.639,11.388,12.014,12.605,13.372,13.701,14.286,14.968,15.941,16.77122,17.728,18.79,20.24872,20.8957,21.78134,22.36862,23.11974,24.00382,25.08454,25.3,26.355,24.959,24.96312,24.31148,24.10084,24.36108,24.53812,25.22698,25.67854
Israel,Billion Kwh,10.931,11.435,12.1,12.997,13.376,13.822,13.645,15.111,16.883,17.91,18.193,18.797,21.732,23.041,25.246,26.575,28.387,29.927,32.485,34.255,37.2082,38.57514,39.99492,41.31412,41.6006,42.63222,44.30702,47.05792,48.516,45.91754,49.47366,50.17912,53.08186,50.43494,50.63748,52.77528,55.00492
Italy,Billion Kwh,164.891,163.087,165.723,164.854,174.155,178.066,183.551,193.549,186.849,211.8418,219.007,224.429,229.508,229.183,236.653,243.307,245.688,252.79797,260.156,266.697,278.36228,284.27174,290.61424,294.97176,302.0686,307.8037,314.79748,315.7446,315.52306,297.9557,307.01984,310.95068,305.32852,296.501,290.91456,296.20008,293.46908
Jamaica,Billion Kwh,1.485,1.481,1.552,1.74,1.65,1.375,1.419,1.563,1.541,1.712,2.056,1.665,1.726,3.592,4.005,4.856,5.035,5.217,5.461,5.576,5.59972,5.70034,5.90646,6.10512,6.0641,6.13496,6.0981,4.941,2.988,3.172,3.17672,3.1639,2.74826,2.6878,2.79756,2.76206,2.8473
Japan,Billion Kwh,521.374,522.127,528.362,560.357,593.94,609.764,614.442,663.17,695.604,731.602,772.584,797.667,805.673,813.416,866.555,890.385,910.51003,937.534,943.324,949.515,942.329,926.262,940.525,932.085,961.344,990.63,1009.16,1049.038,977.214,950.862,1019.98496,1012.20742,945.86714,967.20916,950.56874,943.70264,943.68252
Jordan,Billion Kwh,0.802,1.037,1.274,1.549,1.825,2.009,2.167,1.959,2.022,2.726,3.119,3.324,3.933,4.194,4.481,5.357,5.397,5.699,6.049,6.517,6.54602,6.48612,6.96774,7.36036,8.1247,8.52366,9.3944,10.38638,11.28716,11.63882,12.51676,13.27514,14.52244,14.76406,15.54276,16.2472,16.81882
Kazakhstan,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.879,79.286,59.78,58.533,52.1,44.952,41.957,39.823,44.46942,49.17544,49.81588,52.78854,54.32372,57.09254,61.32066,65.29538,69.05298,67.19114,72.61356,76.20982,81.80738,85.26506,90.92754,95.3768,94.22948
Kenya,Billion Kwh,1.662,1.7937,1.8364,2.20215,2.28185,2.49255,2.3232,2.3799,2.6036,2.69225,2.87963,2.998,2.994,3.285492,3.311,3.455,3.604,3.61,3.736,3.455,3.39656,3.84752,3.93662,4.22798,4.56942,4.7509,5.16128,5.4476,5.36344,5.52426,6.05378,6.24486,6.5274,7.15644,7.57098,7.69664,7.8628
Kiribati,Billion Kwh,0.00465,0.00465,0.00465,0.00465,0.00558,0.00558,0.00558,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.0093,0.0093,0.01116,0.01209,0.01023,0.01209,0.01488,0.01767,0.019902,0.020832,0.020832,0.019995,0.019995,0.022041,0.022971,0.023064,0.023064,0.02325,0.02604,0.02697
"Korea, North",Billion Kwh,20.2,20.768,22.733,22.887,25.827,28.608,30.08,30.698,32.428,32.566,32.885,32.837,23.968,23.419,23.23,23.084,21.082,19.025,18.174,15.147,15.68,16.325,15.99558,17.00626,17.80756,18.57464,18.17564,17.49402,18.84982,17.14756,17.61056,15.69584,15.71924,15.03348,14.65986,11.25218,13.88944
South Korea,Billion Kwh,32.064,34.657,36.97,41.587,46.327,50.146,55.935,63.546,73.367,81.014,94.492,107.473,118.985,126.06542,163.29574,180.03793,199.95062,218.276237,212.458,212.019,259.54233,279.25456,296.4001,312.89178,332.92648,350.19378,364.47828,387.01324,402.88036,409.14282,450.2223,472.72004,482.80088,487.8173,495.00382,498.5334,507.5551
Kosovo,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.315,4.214,4.39434,4.93824,4.81918,4.92308,4.7929,4.89326,3.95684
Kuwait,Billion Kwh,8.096,8.878,10.316,11.06,12.232,13.515,14.913,15.948,17.367,18.718,18.126,9.443,14.766,17.877,19.58,19.692,21.145,22.181,24.887,26.208,26.82762,28.46806,30.18028,33.03588,34.24264,36.14296,39.31358,39.87682,42.13006,43.40804,46.71426,46.92758,50.0027,49.92528,53.6386,54.46672,57.78448
Kyrgyz Republic,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.519,8.244,8.145,7.994,6.94,6.693,6.998,8.596,9.114,8.14464,7.73506,9.5894,8.13492,6.818,7.101,7.619,7.132,6.972,7.30248,8.89286,9.94266,10.86716,11.11856,10.6802,10.51792
Laos,Billion Kwh,0.17324,0.32827,0.36584,0.31073,0.22154,0.23635,0.23001,0.26017,0.23425,0.29407,0.29187,0.21774,0.23814,0.28851,0.21477,0.33589,0.41297,0.434,0.501,0.553,0.54,0.71,0.766,0.884,0.62307,0.988,1.41,1.61,1.925,2.27,2.49,2.584,3.1204,3.1804,4.321,4.751,5.471
Latvia,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.768,5.158,4.905,4.874,4.8,4.876,4.704,4.699,4.91522,5.01854,5.0766,5.58478,5.78042,6.09548,6.4277,6.82942,6.84128,6.32622,6.56348,6.51118,7.14572,6.7537,6.80998,6.71778,6.79796
Lebanon,Billion Kwh,2.572,2.589,2.747,2.69,2.665,2.596,2.746,2.667,2.733,2.646,2.715,2.709,3.123,4.043,4.185,4.407,6.354,7.534,7.586,7.531,9.20952,9.25796,10.42242,10.93134,10.44052,10.60778,10.3451,10.76678,11.45602,12.34206,14.18762,14.3954,12.93886,15.37592,15.14746,15.72466,15.70652
Lesotho,Billion Kwh,0,0,0,0,0,0,0,0,0,0,0.192,0.206,0.241,0.281,0.31,0.324,0.335,0.318,0.209,0.23635,0.27984,0.30505,0.30802,0.34025,0.30121,0.43987,0.52825,0.56522,0.59312,0.72664,0.84642,0.7157,0.76198,0.76395,0.7546,0.7539,0.8473
Liberia,Billion Kwh,0.79236,0.74493,0.74958,0.73842,0.64728,0.6789,0.72912,0.7347,0.744,0.73005,0.27993,0.25389,0.26226,0.2604,0.2604,0.2604,0.2604,0.27342,0.279,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.186,0.2325,0.2325,0.2325,0.2325,0.279,0.279,0.279,0.279,0.279,0.279
Libya,Billion Kwh,3.332,3.687,3.678,4.351,5.843,7.864,9.838,12.894,13.469,13.522,12.619,12.959,13.327,13.239,13.881,14.267,14.119,14.443,10.086,10.599,10.97424,11.31134,14.28114,15.43142,16.44788,18.517,20.84,21.087,19.336,18.084,18.88188,16.17742,25.74492,28.4867,28.36962,28.22382,27.29668
Lithuania,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.656,9.021,8.381,8.419,8.37,8.302,8.569,8.234,8.26574,8.00776,8.21864,8.5413,8.96488,8.874113,9.32336,9.6115,9.9867,9.19864,9.24402,9.49438,9.66186,9.6935,9.90434,10.02076,10.49858
Luxembourg,Billion Kwh,3.608,3.405,3.44,3.554,3.783,3.83,3.848,3.939,4.034,4.111,4.14,4.264,4.242,4.387,4.707,5.011,4.907,5.152,5.333,5.524,5.8151,6.16693,5.74857,5.9818,6.22082,5.98358,6.44118,6.5513,6.44188,5.94242,6.43998,6.36348,6.11166,6.1218,6.11994,6.20372,6.47452
Macau,Billion Kwh,0.22785,0.25668,0.29481,0.35154,0.39514,0.43481,0.4884,0.57661,0.62955,0.70021,0.77999,0.87748,0.98076,1.14067,1.23647,1.45928,1.3737,1.40032,1.4082,1.43415,1.39177,1.50309168,1.59768588,1.68192464,1.8405,2.118,2.399,2.959,3.2975,3.4359,3.639,3.856,4.23,4.308,4.536,4.834,5.077
Macedonia,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.523,4.899,5.027,5.103,5.456,5.558,5.811,5.44,5.54954,5.29284,5.31796,6.04816,6.1399,6.60982,6.78346,7.14072,7.26374,6.73252,7.08726,7.7135,7.31192,7.08494,7.00808,6.88598,6.42022
Madagascar,Billion Kwh,0.38781,0.3906,0.40083,0.42036,0.44268,0.44919,0.44826,0.44454,0.4557,0.50313,0.53382,0.52824,0.5394,0.54033,0.54312,0.56637,0.61752,0.64635,0.6975,0.72261,0.7254,0.82398,0.80538,0.9207,1.023,1.03323,1.05462,1.10112,1.14576,1.14855,1.10205,1.17924,1.34478,1.29177,1.34757,1.31874,1.58658
Malawi,Billion Kwh,0.37651,0.37,0.39425,0.42587,0.44068,0.45098,0.48167,0.53096,0.53661,0.5394,0.6603,0.70401,0.72819,0.88629,0.93,0.94674,0.94581,0.97185,1.10112,1.07601,1.11972,1.1439,1.19598,1.22202,1.35036,1.28061,1.3113,1.3392,1.42941,1.40058,1.63029,1.68144,1.44057,1.2183,1.33269,1.0602,1.3206
Malaysia,Billion Kwh,9.363,10.005,10.504,11.581,12.634,13.699,13.766,14.834,16.679,19.335,22.35,24.252,25.996,28.735,34.034,39.216,43.372,50.614,52.391,56.361,60.32766,60.78044,64.04936,68.32322,71.09982,69.12614,75.25278,81.9315,84.0156,102.798,109.84376,110.24754,118.55594,125.53268,126.59082,131.5265,136.85974
Maldives,Billion Kwh,0.00372,0.00465,0.00558,0.00651,0.00837,0.01209,0.01395,0.01674,0.01767,0.0186,0.02139,0.02418,0.02604,0.03534,0.03999,0.05022,0.05487,0.06231,0.07161,0.08091,0.09114,0.10137,0.10974,0.12369,0.1395,0.1618293,0.1850979,0.2157879,0.2464779,0.2622879,0.225153,0.248496,0.26226,0.26226,0.29016,0.33666,0.37386
Mali,Billion Kwh,0.09579,0.09579,0.11811,0.13671,0.15252,0.15531,0.18414,0.19995,0.21948,0.22599,0.22413,0.2325,0.25203,0.27156,0.25575,0.28365,0.30318,0.35247,0.35991,0.36456,0.277,0.268,0.246,0.267,0.27,0.593,0.638,0.601,0.782,1.305,1.428,1.587,1.88516,2.95224,2.5188,2.803,2.98168
Malta,Billion Kwh,0.47058,0.51522,0.56544,0.575,0.593,0.663,0.719,0.8,0.873,0.934,1.13,1.224,1.281,1.29,1.308,1.382,1.341,1.364,1.408,1.516,1.56698,1.57042,1.65888,1.80784,1.79204,1.8496,1.84934,1.84424,1.84128,1.69992,1.81922,1.86186,1.93492,1.93204,1.9848,2.10322,2.12202
Martinique,Billion Kwh,0.23994,0.25947,0.29574,0.34131,0.35619,0.38502,0.41571,0.46686,0.5115,0.55893,0.59613,0.64542,0.69006,0.74493,0.78957,0.85281,0.89094,0.94209,0.95325,0.97185,0.97464,1.11879,1.14762,1.19598,1.23318,1.29177,1.3299,1.37268,1.41081,1.44894,1.54287,1.50939,1.51962,1.50381,1.50381,1.51776,1.53543
Mauritania,Billion Kwh,0.08277,0.08928,0.093,0.09393,0.09207,0.09579,0.09672,0.10602,0.10695,0.11439,0.12369,0.12648,0.12927,0.12927,0.13299,0.1488,0.16275,0.17577,0.18135,0.18879,0.21358194,0.25854,0.46593,0.44175,0.48174,0.46407,0.42129,0.44454,0.50871,0.5394,0.58776,0.7719,0.84723,0.86583,0.90303,1.03974,1.05927
Mauritius,Billion Kwh,0.41013,0.40548,0.39897,0.40827,0.4185,0.42129,0.46593,0.52545,0.57009,0.60636,0.66867,0.73191,0.81375,0.86862,0.90582,0.9858,0.86025,0.99789,1.03695,1.25457,1.521222,1.628656,1.666246,1.784006,1.855926,1.941066,2.015026,2.10817,2.22215,2.25939,2.3719,2.40526,2.47192,2.56542,2.61354,2.68004,2.72632
Mexico,Billion Kwh,56.658,64.356,69.938,72.853,77.006,82.071,84.804,90.998,95.008,101.475,100.479,104.614,108.163,112.380312,120.843,125.129,132.892,144.60669,149.478203,157.565284,167.70656,171.359611,174.144567,172.763284,184.896798,192.816976,196.90321,202.729931,204.966229,202.295448,216.203627,240.301962,246.16414,233.19569,238.05706,246.84284,258.66644
Moldova,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.301,6.121,6.841,6.093,5.841,5.477,5.355,4.113,5.623,5.44,6.068,7.136,7.033,7.007,7.401,6.786,6.899,5.853,5.79064,4.90396,5.05602,4.56032,4.62586,4.61216,4.40014
Mongolia,Billion Kwh,1.65838,1.82352,2.09553,2.23966,2.39604,2.498,2.722,2.786,2.899,3.233,2.984,2.779,2.584,2.186,2.18,2.35,2.37,2.344,2.343,2.305,2.4,2.46738,2.55332,2.692512483,2.870012483,3.049692483,3.213472483,3.363432483,3.6497,3.5966,3.79274,3.87444,4.19958,5.1633,5.58756,5.78742,5.93218
Montenegro,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66888,3.4504,3.47366,2.95966,3.25268,3.46788,3.26398,2.73054,2.64174,2.83428,2.80812
Montserrat,Billion Kwh,0.01023,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01209,0.01209,0.01302,0.01209,0.01302,0.01302,0.01395,0.01395,0.01488,0.01488,0.01581,0.01302,0.01302,0.01023,0.01023,0.01767,0.0186,0.0186,0.0186,0.0186,0.01953,0.02046,0.02046,0.02046,0.01953,0.01953,0.01953,0.02139,0.02139,0.02232
Morocco,Billion Kwh,4.409,4.774,5.13,5.612,5.776,5.884,6.568,7.018,7.656,7.744,8.37,8.877,9.804,10.218,10.35,11.404,11.617,12.114,12.935,13.103,13.05014,14.35086,14.85642,16.3607,17.41062,18.31454,19.87216,21.26538,21.75128,22.2431,23.6714,25.53062,27.38544,25.76736,26.9085,27.42552,28.25044
Mozambique,Billion Kwh,13.369,3.396,2.813,5.286,0.411,0.307,0.413,0.432,0.456,0.471,0.694,0.812,0.672,1.08,0.896,0.807,0.777,0.881,0.785,1.967,4.14936,7.00236,5.76672,8.14578,8.81824,9.10874,9.5278,10.03922,9.29522,9.28022,10.49986,10.8208,11.28374,11.36306,12.33192,14.65364,11.56762
Namibia,Billion Kwh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.755,0.585,1.728,1.732,1.65,1.279,1.706,1.769,1.94164,2.46294,2.62216,2.98094,2.96102,3.239,3.239,3.419,3.2741,3.34562,3.45854,3.62694,3.76356,3.74132,3.77206,3.89138
Nauru,Billion Kwh,0.02232,0.02232,0.02232,0.02325,0.02418,0.02418,0.02511,0.02511,0.02511,0.02511,0.02511,0.02511,0.02604,0.02604,0.02604,0.0279,0.0279,0.0279,0.0279,0.02883,0.02883,0.02604,0.02604,0.02697,0.02697,0.0279,0.02883,0.0186,0.01767,0.01953,0.02139,0.02139,0.02232,0.02139,0.02232,0.02232,0.02232
Nepal,Billion Kwh,0.2,0.232,0.218,0.321,0.336,0.337,0.377,0.455,0.497,0.509,0.768,0.72,0.737,0.751,0.797,0.984,0.92,0.825,1.073,1.341,1.428,1.441,1.757,1.746,1.865,1.952,2.154,2.29246,2.20846,2.58622,2.74582,3.10588,3.24286,3.6564,3.94194,3.933,4.983
Netherlands,Billion Kwh,59.916,59.286,58.135,59.221,61.157,62.092,63.019,65.874,69.319,71.557,72.882,75.948,78.124,79.544653,82.263,84.141,87.217,89.31408,92.532,94.932,99.12144,101.21154,102.47742,103.88222,108.3509,108.58772,110.00352,112.40236,113.06308,107.97018,110.05184,111.89486,109.91404,109.59047,107.84212,107.90916,108.77256
Netherlands Antilles,Billion Kwh,0.893,0.902,1.039,1.066,0.982,0.944,0.804,0.538,0.546,0.581,0.631,0.641,0.692,0.745,0.8,0.83,0.869,0.868,0.919,0.917,0.94,0.896,0.849,0.951,0.973,1.003,0.98,1.00964,0.99848,1.07712,1.1,1.123,0.994,0.987,0.98,0.969,0.933
New Caledonia,Billion Kwh,1.23132,1.09368,0.85374,0.65565,0.81654,0.99975,0.9858,0.88629,1.05648,1.06671,1.02114,1.03602,1.03974,1.03974,1.13646,1.46475,1.31595,1.3485,1.40895,1.43778,1.45917,1.52892,1.54473,1.55217,1.482446404,1.6647,1.65354,1.70655,1.65726,1.70562,1.87488,1.99857,2.01717,2.20968,2.64306,2.55936,2.73885
New Zealand,Billion Kwh,20.2174,20.0679,21.4884,22.4082,23.9923,24.0015,25.3135,25.601,26.507,27.146,28.395,29.816,27.975,30.278,31.314,31.521,32.65186,33.47,35.012,32.987,35.22392,35.41374,36.57494,36.73144,38.44062,38.83984,39.43228,39.5847,39.54604,39.48572,40.20808,39.94552,39.6651,38.87278,39.25342,39.96312,39.49664
Nicaragua,Billion Kwh,0.901,0.956,0.994,1.091,1.108,1.063,0.935,1.207,1.161,1.289,1.306,1.122,1.183,1.163,1.133,1.185,1.275,1.423,1.456,1.563,1.558,1.612,1.938,1.805,2.011,2.19943,2.29839,2.28227,2.53942,2.842,2.8037,2.96256,3.2637,3.43364,3.37452,3.61484,3.5903
